tempo,biomassa,substrato,temperatura,ph,concentracao_n,concentracao_p,concentracao_dqo,eficiencia_remocao_n,eficiencia_remocao_p,eficiencia_remocao_dqo
0.0,0.19934283060224656,102.93129753784311,26.47693315999082,6.760412881077355,48.81782134194032,9.827169384198328,982.1788059760797,2.3643573161193476,1.7283061580167167,1.7821194023920275
0.5263157894736842,0.10167173548453212,99.48979820758939,25.34273656237994,6.907170511668092,48.47782400216613,9.777301406808169,977.0200412649326,3.0443519956677356,2.226985931918316,2.2979958735067396
1.0526315789473684,0.2964932174409719,100.00114538973418,24.768703435223518,6.446832512996986,48.04588004958729,9.713841370479718,970.4442046114306,3.9082399008254325,2.861586295202807,2.9555795388569486
1.5789473684210527,0.5196587869371581,96.92039799626198,24.397792608821423,6.401896687959665,47.50085037617566,9.633595368966727,962.11114441918,4.998299247648674,3.664046310332736,3.7888855580820002
2.1052631578947367,0.2293836457530331,98.55880590955422,22.042956019265144,7.406262911197099,46.819042033372945,9.532936715281043,951.6297777070972,6.361915933254113,4.670632847189582,4.837022229290282
2.631578947368421,0.3066578974163668,99.71487460180732,23.560311583210584,7.678120014285412,45.975345890446526,9.407946282523165,938.5697026223385,8.049308219106939,5.920537174768345,6.143029737766146
3.1578947368421053,0.7661546993955186,96.9973885725673,24.078722458080424,6.963994939209833,44.94536399938156,9.254693331516496,922.4867195500822,10.10927200123688,7.45306668483504,7.75132804499178
3.6842105263157894,0.723892838726265,99.81058425089998,27.11424445243783,7.501766448946012,43.70875804532393,9.069696937079026,902.9669739302977,12.58248390935214,9.30303062920974,9.703302606970219
4.2105263157894735,0.6235818581332346,97.56376914952195,25.687236579136922,7.180818012523817,42.25381831242488,8.850580957136929,879.6923480186401,15.492363375150228,11.494190428630711,12.030765198135988
4.7368421052631575,1.003319551326316,97.82699741519521,21.47391968927453,6.677440122697438,40.58278262618488,8.596874200408628,852.5242746715663,18.83443474763025,14.031257995913723,14.747572532843364
5.263157894736842,1.0119782005969504,96.78726329722231,25.64816793878959,7.1806978027542065,38.71676022744997,8.310811849607425,821.5938279968717,22.566479545100073,16.891881503925752,17.840617200312824
5.789473684210526,1.254430224311579,101.20940401896662,24.229835439167367,7.769018283232985,36.69847910985941,7.997891409064641,787.3746793335924,26.603041780281178,20.021085909353587,21.26253206664076
6.315789473684211,1.6700618635307074,96.92966673208913,23.646155999388082,6.9820869804450245,34.59095349870108,7.6668895324058735,750.7079223076297,30.81809300259784,23.331104675941265,24.92920776923703
6.842105263157895,1.5395167677564785,94.24023250871213,26.223352577681737,7.782321827907003,32.47104539411135,7.329131501534423,712.7519470643077,35.0579092117773,26.708684984655772,28.724805293569215
7.368421052631579,1.8964323392641598,97.36225801267285,27.0619990449919,5.690127447955128,30.418772175114782,6.997048335551346,674.8514054934171,39.162455649770436,30.02951664448654,32.51485945065828
7.894736842105263,2.456959799279049,92.61947808980347,26.862560238232398,7.410951252187612,28.505246057765977,6.682367260857341,638.3512899081376,42.98950788446805,33.17632739142658,36.16487100918624
8.421052631578947,2.692478107996951,94.82763852588184,23.321564953554724,7.043523534119085,26.782994716187858,6.394474851192406,604.4082181657493,46.434010567624284,36.05525148807593,39.55917818342506
8.947368421052632,3.270330364981821,89.86569795531491,24.381575248297573,6.850496324767066,25.2813813872236,6.139425823494107,573.8536807463105,49.43723722555279,38.60574176505894,42.614631925368954
9.473684210526315,3.3160042416487028,90.54840978869724,25.662526862807127,7.045880388267751,24.007553741708325,5.919778872646959,547.1405398286958,51.98489251658335,40.80221127353042,45.28594601713042
10.0,3.4764872391191735,93.07582651296578,26.95109025424472,6.006215542699554,22.95128563818811,5.735114102025765,524.3697671210483,54.09742872362378,42.64885897974236,47.56302328789517
