tempo,biomassa,substrato,temperatura,ph,concentracao_n,concentracao_p,concentracao_dqo,eficiencia_remocao_n,eficiencia_remocao_p,eficiencia_remocao_dqo
0.0,0.19934283060224656,99.76870343522351,23.383012794213624,6.504731837434655,48.81782134194032,9.827169384198328,982.1788059760797,2.3643573161193476,1.7283061580167167,1.7821194023920275
0.24390243902439024,0.08502475561602127,99.3724373771209,23.996485912830927,6.716851135198614,48.670466507626294,9.805565580174392,979.9448544880947,2.6590669847474135,1.9443441982560892,2.0055145511905215
0.4878048780487805,0.2564585282245164,96.98911437805639,26.83080423540415,7.049825682543821,48.50558162016163,9.781375407924479,977.4417744219796,2.9888367596767385,2.1862459207552085,2.2558225578020363
0.7317073170731707,0.447517785887647,98.47448795399849,25.65750221931937,6.7482621729419,48.3213012401338,9.754319292363608,974.6400238574445,3.357397519732404,2.4568070763639214,2.535997614255545
0.975609756097561,0.11402036663731535,98.95702037491645,23.940479592465923,6.224668284466934,48.115618847752714,9.72409530069018,971.5075734095981,3.768762304494562,2.7590469930982007,2.849242659040201
1.2195121951219512,0.13413083035601983,101.95232800894613,26.02653486622671,7.034281487403014,47.88639162521481,9.690379464073986,968.0098990016828,4.2272167495703705,3.0962053592601455,3.199010099831725
1.4634146341463414,0.519315776713074,100.48029015191374,25.19415509869608,6.468848143136947,47.63135039277652,9.652826790685666,964.1100389600977,4.737299214446962,3.4717320931433564,3.5889961039902363
1.7073170731707317,0.38214356834016316,96.21660644425538,26.937289981065778,7.23679621531759,47.34811595598646,9.611073151625302,959.7687337353375,5.303768088027079,3.8892684837469793,4.023126626466259
1.951219512195122,0.16289517845448126,100.33458782750664,23.595893812245293,6.540287882883098,47.034223234435416,9.564738241535103,954.944668977105,5.931553531129161,4.352617584648982,4.5055331022894896
2.1951219512195124,0.3966879126083568,98.85348363138505,24.344675706804463,7.77496720250877,46.6871546019575,9.513429829967254,949.5948446924608,6.625690796084989,4.865701700327463,5.040515530753921
2.4390243902439024,0.23045297182434626,98.19988297861441,24.215783693735684,6.608373353831881,46.304383842783494,9.456749523715057,943.6750944071903,7.3912323144330205,5.432504762849418,5.632490559280972
2.6829268292682924,0.26886661563765524,100.69932744497832,22.072970103735763,6.838969241897162,45.88343197912637,9.394300249018654,937.1407781331523,8.23313604174726,6.056997509813463,6.285922186684773
2.926829268292683,0.45355301241385654,101.4516779287906,25.59224055412915,7.406758608684835,45.42193590923752,9.325695629597488,929.947670907904,9.156128181524965,6.743043704025113,7.005232909209607
3.1707317073170733,0.07029302897537942,101.1566620824185,25.52211054435978,6.3845678417830225,44.91773026575164,9.250571375055141,922.0530640211969,10.16453946849671,7.4942862494485745,7.794693597880312
3.4146341463414633,0.1607702429748809,97.51005733459975,25.01022691328492,7.113729967302064,44.36894212173614,9.168598697755323,913.4170880506493,11.262115756527722,8.314013022446769,8.65829119493506
3.6585365853658534,0.45149350449775943,98.45367322760566,24.530825733249706,7.653571377141214,43.77409711052876,9.079499639573745,904.0042548404859,12.451805778942493,9.20500360426254,9.599574515951408
3.902439024390244,0.4253431196015919,99.60670817547017,22.169258515899173,6.196258382719386,43.13223418699366,8.983064010845798,893.7851991350092,13.735531626012687,10.169359891542019,10.621480086499082
4.146341463414634,0.760829432502574,100.75513032227768,24.15870935446928,7.092316929266152,42.44302468672617,8.879167425365006,882.7385796990463,15.113950626547654,11.208325746349932,11.726142030095366
4.390243902439025,0.5928800452391322,97.69268180362266,24.314570966946462,7.129941397124211,41.706889638131926,8.767789667870998,870.8530750418618,16.58622072373615,12.322103321290017,12.914692495813831
4.634146341463414,0.5752427790048223,98.11327500812861,23.39544546155676,7.390911435888655,40.92510762085166,8.649032373914205,858.1293818020224,18.149784758296672,13.509676260857963,14.187061819797767
